GeneralAdvice+运动++,GeneralAdvice+治疗++	GeneralExplanation+问题++,GeneralExplanation+问题++
I+Inform+问题+时间	I+Inform+问题+时间	
I+Inform+问题+时间	O	
I+Inform+问题+时间	O	
O	O	
O	O	
O	O	
B+Inform+问题+疾病	B+Inform+问题+症状	
I+Inform+问题+疾病	I+Inform+问题+症状	
O	O	
B+Inform+问题+时间	B+Inform+问题+时间	
I+Inform+问题+时间	I+Inform+问题+时间	
O	O	
O	O	
B+Inform+问题+时间	B+Inform+问题+时间	
I+Inform+问题+血糖值	I+Inform+问题+时间	
B+Inform+问题+血糖值	B+Inform+问题+血糖值	
I+Inform+问题+血糖值	I+Inform+问题+血糖值	
I+Inform+问题+血糖值	I+Inform+问题+血糖值	
O	O	
B+Inform+问题+血糖值	B+Inform+问题+时间	
I+Inform+问题+血糖值	I+Inform+问题+时间	
B+Inform+问题+血糖值	B+Inform+问题+血糖值	
I+Inform+问题+血糖值	I+Inform+问题+血糖值	
I+Inform+问题+血糖值	I+Inform+问题+血糖值	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	Chitchat+++
O	O	
O	O	
O	O	
B+Inform+行为+行为名	O	
I+Inform+行为+行为名	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Inform+问题+症状	O	
I+Inform+问题+症状	O	
I+Inform+问题+症状	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Inform+问题+时间	O	
I+Inform+问题+时间	O	
I+Inform+问题+时间	O	
I+Inform+问题+时间	O	
O	O	
O	O	
O	O	
B+Inform+行为+行为名	O	
I+Inform+行为+行为名	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


AskFor+治疗+药品+?	AskFor+治疗+药品+?
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Inform+问题+症状部位	B+AskFor+问题+症状	
I+Inform+问题+症状部位	I+AskFor+问题+症状	
I+Inform+问题+症状部位	I+AskFor+问题+症状	
B+Inform+问题+症状	I+AskFor+问题+症状	
I+AskFor+治疗+适应症	O	
I+AskFor+治疗+适应症	O	
I+AskFor+治疗+适应症	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
O	O	
O	O	
O	O	
B+Inform+治疗+时间	B+Inform+问题+时间	
I+Inform+治疗+时间	I+Inform+问题+时间	
O	O	
O	O	
B+Inform+治疗+用药量	B+Inform+治疗+用药量	
I+Inform+治疗+用药量	I+Inform+治疗+用药量	
B+Inform+治疗+药品	B+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
O	O	
B+Inform+治疗+用药量	B+Inform+治疗+用药量	
I+Inform+治疗+用药量	I+Inform+治疗+用药量	
O	B+Inform+治疗+药品	
B+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
O	O	
O	O	
B+Inform+治疗+检查项	B+Inform+治疗+检查项	
I+Inform+治疗+检查项	I+Inform+治疗+检查项	
B+Inform+治疗+检查值	B+Inform+治疗+检查值	
I+Inform+治疗+检查值	I+Inform+治疗+检查值	
I+Inform+治疗+检查值	I+Inform+治疗+检查值	


none	GeneralAdvice+饮食++,GeneralAdvice+运动++
O	O	
O	O	
O	O	
B+Advice+治疗+时间	O	
I+Advice+治疗+时间	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Advice+治疗+时间	O	
I+Advice+行为+时间	O	
O	O	
O	O	
I+Advice+行为+行为名	O	
O	O	
O	O	
O	O	
B+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+治疗+检查项	O	
I+Advice+治疗+检查项	O	
I+Advice+治疗+检查项	O	
O	O	


GeneralAdvice+饮食++,GeneralAdvice+运动++	GeneralAdvice+行为++,GeneralAdvice+运动++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Advice+饮食+饮食量	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	


none	Chitchat+++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
I+Inform+问题+时间	O	
I+Inform+问题+症状	O	
I+Inform+问题+症状	O	
I+Inform+问题+症状	O	
B+Inform+问题+症状	O	
I+Inform+问题+症状	O	
I+Inform+问题+症状	O	


none	none
O	O	
O	O	
B+AskForSure+问题+疾病	B+AskForSure+问题+症状	
I+AskForSure+问题+疾病	I+AskForSure+问题+症状	
O	O	
B+AskForSure+问题+疾病	B+AskForSure+问题+症状	
I+AskForSure+问题+疾病	I+AskForSure+问题+症状	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+Inform+问题+症状	
O	I+Inform+问题+症状	
O	I+Inform+问题+症状	
O	I+Inform+问题+症状	
O	I+Inform+问题+症状	
O	I+Inform+问题+症状	
O	I+Inform+问题+症状	
O	I+Inform+问题+症状	


none	none
O	O	
O	O	
B+Explanation+问题+血糖值	B+Inform+问题+血糖值	
I+Explanation+问题+血糖值	I+Inform+问题+血糖值	
I+Explanation+问题+血糖值	I+Inform+问题+血糖值	
O	O	
B+Explanation+问题+疾病	B+Inform+治疗+检查项	
I+Explanation+问题+疾病	I+Inform+治疗+检查项	
B+Explanation+问题+疾病	B+Inform+治疗+检查值	
I+Explanation+问题+疾病	I+Inform+治疗+检查值	
I+Explanation+问题+症状	I+Inform+治疗+检查值	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
I+AskForSure+治疗+效果	B+Inform+问题+症状	
I+AskForSure+治疗+效果	I+Inform+问题+症状	
O	I+Inform+问题+症状	
B+AskForSure+治疗+效果	I+Inform+问题+症状	
I+AskForSure+治疗+效果	I+Inform+问题+症状	
I+AskForSure+治疗+效果	I+Inform+问题+症状	
I+AskForSure+治疗+效果	I+Inform+问题+症状	
I+AskForSure+治疗+效果	I+Inform+问题+症状	
O	O	
O	B+AskForSure+治疗+药品	
O	I+AskForSure+治疗+药品	
O	I+AskForSure+治疗+药品	
I+AskForSure+治疗+效果	I+AskForSure+治疗+药品	
I+AskForSure+治疗+效果	I+AskForSure+治疗+药品	
O	O	
O	O	
O	O	
O	O	


none	AskWhy+++
O	O	
B+AskHow+治疗+药品	B+Inform+治疗+药品	
I+AskHow+治疗+药品	I+Inform+治疗+药品	
I+AskHow+问题+疾病	I+Inform+治疗+药品	
I+AskHow+问题+症状	I+Inform+治疗+药品	
I+AskHow+问题+症状	B+Inform+治疗+检查项	
I+AskHow+问题+症状	I+Inform+治疗+检查项	
O	O	
I+AskHow+问题+症状	B+Inform+治疗+检查值	
O	O	
O	O	
O	O	


none	AskFor+治疗+检查值+?
O	O	
O	O	
B+AskForSure+问题+疾病	B+AskForSure+问题+疾病	
I+AskForSure+问题+疾病	I+AskForSure+问题+疾病	
O	O	
O	O	
O	O	
O	O	
B+AskForSure+治疗+检查项	B+AskFor+治疗+检查项	
I+AskHow+治疗+检查项	I+AskFor+治疗+检查项	
O	O	
O	O	


none	none
B+Inform+饮食+饮食名	B+Advice+饮食+饮食名	
I+Inform+饮食+饮食名	I+Advice+饮食+饮食名	
O	O	
B+Inform+饮食+饮食名	O	
I+Inform+饮食+饮食名	O	
I+Inform+饮食+饮食名	O	
O	O	
O	O	
O	O	
O	O	
B+Inform+饮食+饮食名	O	
I+Inform+饮食+饮食名	O	


none	none
B+Explanation+问题+症状	O	
I+Explanation+问题+症状	O	
O	O	
O	O	
O	O	
B+Explanation+治疗+药品	B+Explanation+治疗+药品	
I+Explanation+治疗+药品	I+Explanation+治疗+药品	
O	O	
B+Explanation+问题+症状	B+Explanation+问题+症状	
I+Explanation+问题+症状	I+Explanation+问题+症状	
I+Explanation+问题+症状	I+Explanation+问题+症状	


none	none
B+Explanation+治疗+检查项	O	
I+Explanation+治疗+检查项	O	
O	O	
B+Explanation+治疗+检查项	B+AskForSure+治疗+检查项	
I+Explanation+治疗+检查项	I+AskForSure+治疗+检查项	
O	I+AskForSure+治疗+检查项	
O	B+AskForSure+问题+血糖值	
O	I+AskForSure+问题+血糖值	
O	I+AskForSure+问题+血糖值	
O	O	


	Assure+++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


GeneralExplanation+饮食++	Chitchat+++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+Advice+饮食+饮食量	
O	I+Advice+饮食+饮食量	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	GeneralExplanation+问题++,GeneralExplanation+治疗++
O	O	
O	O	
B+Explanation+问题+血糖值	O	
O	O	
O	O	
O	O	
O	O	
B+Explanation+问题+症状	O	
I+Explanation+问题+症状	O	
I+Explanation+问题+症状	O	
I+Explanation+问题+症状	O	
O	O	
O	O	
O	O	
B+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
O	O	
O	O	
O	O	
O	O	
O	O	
I+Advice+行为+行为名	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


	AskFor+治疗+药品+?
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


Assure+++	Chitchat+++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Advice+饮食+饮食量	B+AdviceNot+治疗+药品	
I+Advice+饮食+饮食量	I+AdviceNot+治疗+药品	
I+Advice+饮食+饮食量	I+AdviceNot+治疗+药品	
I+Advice+饮食+饮食量	I+AdviceNot+治疗+药品	
O	O	
O	O	
O	O	
O	O	
B+Advice+治疗+药品类型	B+Advice+治疗+药品	
I+Advice+治疗+药品	I+Advice+治疗+药品	
I+Advice+治疗+药品	I+Advice+治疗+药品	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+Advice+问题+症状	
I+Explanation+问题+症状	I+Advice+问题+症状	
I+Explanation+问题+症状	I+Advice+问题+症状	


AskHow+++	none
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+AskForSure+问题+症状	B+AskHow+治疗+检查项	
I+AskForSure+问题+症状	I+AskHow+治疗+检查项	
O	O	
O	B+AskHow+治疗+检查值	
O	I+AskHow+治疗+检查值	
O	I+AskHow+治疗+检查值	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


Chitchat+++	Chitchat+++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
B+Explanation+问题+时间	O	
I+Explanation+问题+时间	O	
I+Explanation+问题+时间	O	
O	O	
O	O	
O	O	
O	O	
I+Explanation+问题+时间	O	
O	O	
I+Explanation+问题+症状	O	
I+Explanation+问题+状态	O	
O	O	
O	O	
O	O	
B+Explanation+问题+时间	B+Advice+行为+时间	
I+Explanation+问题+时间	I+Advice+行为+时间	
I+Explanation+问题+时间	B+Advice+行为+行为名	
I+Explanation+问题+时间	I+Advice+行为+行为名	
I+Explanation+问题+时间	B+Advice+行为+持续时长	
I+Explanation+问题+时间	I+Advice+行为+持续时长	
I+Explanation+问题+时间	I+Advice+行为+持续时长	


none	none
O	O	
O	O	
B+AskForSure+饮食+饮食名	B+AskForSure+饮食+饮食名	
I+AskForSure+饮食+饮食名	I+AskForSure+饮食+饮食名	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


	none
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+AskForSure+治疗+用药量	
O	I+AskForSure+治疗+用药量	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
O	O	
O	O	
O	O	
B+Explanation+问题+症状	B+Advice+治疗+药品类型	
I+Explanation+问题+疾病	I+Advice+治疗+药品类型	
I+Explanation+问题+疾病	I+Advice+治疗+药品类型	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
B+AskHow+治疗+治疗名	B+Inform+治疗+时间	
I+AskHow+问题+时间	I+Inform+治疗+时间	
O	B+Inform+治疗+效果	
O	I+Inform+治疗+效果	
O	O	
O	O	
B+AskHow+行为+行为名	O	
I+AskHow+行为+行为名	B+Inform+治疗+时间	
I+AskHow+行为+行为名	I+Inform+治疗+时间	
I+AskHow+行为+行为名	O	
I+AskHow+行为+行为名	B+Inform+治疗+效果	
I+AskHow+行为+行为名	I+Inform+治疗+效果	


none	none
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Inform+治疗+药品	B+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	
I+Inform+治疗+药品	I+Inform+治疗+药品	


none	none
O	O	
O	O	
O	O	
B+Advice+治疗+检查项	B+Advice+治疗+检查项	
I+Advice+治疗+检查项	I+Advice+治疗+检查项	
O	O	
B+Advice+治疗+检查项	B+Advice+治疗+检查项	
I+Advice+治疗+检查项	I+Advice+治疗+检查项	
I+Advice+治疗+检查项	I+Advice+治疗+检查项	


Chitchat+++	AskFor+治疗+效果+?
O	O	
O	O	
O	O	
O	O	
O	O	


Chitchat+++,Accept+++	Chitchat+++
O	O	
O	O	
O	O	
O	O	
O	O	


	Chitchat+++
O	O	


none	AskFor+治疗+治疗名+?
O	O	
O	O	
O	O	
O	O	
O	O	
B+AskForSure+治疗+时间	B+Inform+问题+时间	
I+Inform+问题+时间	I+Inform+问题+时间	
B+AskForSure+问题+血糖值	B+Inform+问题+血糖值	
I+AskForSure+问题+血糖值	I+Inform+问题+血糖值	
I+AskForSure+问题+血糖值	I+Inform+问题+血糖值	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+AskForSure+治疗+药品	B+Inform+治疗+药品	
I+AskForSure+治疗+药品	I+Inform+治疗+药品	
O	O	
O	O	
O	O	
B+AskForSure+治疗+药品	O	
I+AskForSure+治疗+药品	O	
B+AskForSure+治疗+时间	O	
I+AskForSure+治疗+时间	O	
O	O	
O	O	
B+AskForSure+问题+血糖值	O	
I+AskForSure+问题+血糖值	O	
I+AskForSure+问题+血糖值	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


	none
O	O	
O	O	
O	O	
O	O	
I+Inform+治疗+检查项	O	
B+Inform+治疗+检查值	O	
I+Inform+治疗+检查值	O	
I+Inform+治疗+检查值	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+AskForSure+治疗+用药（治疗）频率	
O	I+AskForSure+治疗+用药（治疗）频率	
B+AskForSure+治疗+用药量	I+AskForSure+治疗+用药（治疗）频率	
I+AskForSure+治疗+用药量	I+AskForSure+治疗+用药（治疗）频率	
B+AskForSure+治疗+用药量	B+AskForSure+治疗+用药量	
B+AskForSure+治疗+用药量	I+AskForSure+治疗+用药量	
I+AskForSure+治疗+用药量	I+AskForSure+治疗+用药量	
B+AskForSure+治疗+用药量	B+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
O	O	
O	O	
O	O	


none	none
B+Explanation+问题+症状	B+Explanation+饮食+饮食名	
I+Advice+饮食+饮食名	I+Explanation+饮食+饮食名	
O	O	
B+Advice+饮食+饮食名	B+Explanation+饮食+饮食名	
I+Advice+饮食+饮食名	I+Explanation+饮食+饮食名	
O	O	
B+Advice+饮食+饮食量	B+Explanation+饮食+饮食量	
O	O	
O	O	
O	O	
B+Explanation+问题+症状	B+Explanation+问题+症状	
I+Explanation+问题+症状	I+Explanation+问题+症状	
O	O	
O	O	
O	O	
B+Advice+饮食+饮食量	B+Advice+饮食+饮食量	
I+Advice+饮食+饮食量	O	
I+Advice+饮食+饮食量	O	
I+Advice+饮食+饮食量	O	
O	O	
B+Advice+饮食+饮食量	B+Advice+行为+行为名	
I+Advice+饮食+饮食量	I+Advice+行为+行为名	
O	I+Advice+行为+行为名	
B+Advice+饮食+饮食名	B+Advice+饮食+饮食名	
I+Advice+饮食+饮食名	I+Advice+饮食+饮食名	
O	O	
O	O	
O	O	
O	O	
B+Advice+饮食+饮食名	B+Advice+饮食+饮食量	
I+Advice+饮食+饮食名	I+Advice+饮食+饮食量	
I+Advice+饮食+饮食名	O	
I+Advice+饮食+饮食名	O	
O	O	
B+Advice+饮食+饮食量	B+Advice+行为+行为名	
I+Advice+饮食+饮食量	I+Advice+行为+行为名	
I+Advice+饮食+饮食名	I+Advice+行为+行为名	
I+Advice+饮食+饮食名	I+Advice+行为+行为名	
I+Advice+饮食+饮食名	I+Advice+行为+行为名	


none	Chitchat+++
B+Explanation+治疗+药品	O	
I+Explanation+治疗+药品	O	
I+Explanation+治疗+药品	O	
O	O	
O	O	
I+Explanation+治疗+用药（治疗）频率	O	
I+Explanation+治疗+时间	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Inform+问题+疾病	B+Inform+问题+疾病	
I+Inform+问题+疾病	I+Inform+问题+疾病	
I+Inform+问题+疾病	I+Inform+问题+疾病	
I+Inform+问题+疾病	I+Inform+问题+疾病	
I+Inform+问题+疾病	I+Inform+问题+疾病	
O	O	
O	O	
O	O	
O	B+Inform+治疗+治疗名	
B+Inform+治疗+药品	I+Inform+治疗+治疗名	
I+Inform+治疗+药品	I+Inform+治疗+治疗名	
I+Inform+治疗+药品	I+Inform+治疗+治疗名	
O	O	
O	O	
O	O	
O	O	
B+AskForSure+治疗+药品	B+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
O	O	
B+AskForSure+治疗+药品	B+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
I+AskForSure+治疗+药品	I+AskForSure+治疗+药品	
O	O	


none	none
B+Explanation+治疗+药品	B+Explanation+治疗+药品	
O	I+Explanation+治疗+药品	
O	I+Explanation+治疗+药品	
O	I+Explanation+治疗+药品	
O	B+Explanation+问题+症状	
O	I+Explanation+问题+症状	
O	I+Explanation+问题+症状	
O	I+Explanation+问题+症状	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Advice+治疗+检查项	O	
I+Advice+治疗+检查项	O	
O	O	
O	O	
O	O	
B+Advice+饮食+饮食量	O	
I+Advice+饮食+饮食量	O	
I+Advice+饮食+饮食量	O	
I+Advice+治疗+用药量	O	
O	O	
B+Advice+治疗+用药量	O	
I+Advice+治疗+用药量	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
O	O	
O	O	
B+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
O	O	
B+Advice+行为+频率	B+Advice+运动+频率	
I+Advice+行为+持续时长	I+Advice+运动+频率	
B+Advice+行为+持续时长	B+Advice+运动+时间	
I+Advice+行为+持续时长	I+Advice+运动+时间	
I+Advice+行为+持续时长	I+Advice+运动+时间	
O	O	
B+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
B+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
I+Advice+行为+行为名	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+AskForSure+问题+时间	B+Inform+问题+症状部位	
I+AskForSure+问题+症状	I+Inform+问题+症状部位	
B+AskForSure+问题+症状	I+Inform+问题+症状部位	
I+AskForSure+问题+症状	I+Inform+问题+症状部位	
I+AskForSure+问题+症状	I+Inform+问题+症状部位	
I+AskForSure+问题+症状	B+Inform+问题+症状	
I+AskForSure+问题+症状	I+Inform+问题+症状	
O	O	
O	O	
B+AskForSure+问题+症状	B+AskForSure+问题+症状	
O	I+AskForSure+问题+症状	
B+AskForSure+问题+血糖值	I+AskForSure+问题+症状	
O	O	
O	O	
O	O	
O	O	
O	O	


none	Assure+++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+Advice+行为+行为名	
O	I+Advice+行为+行为名	
O	I+Advice+行为+行为名	
O	I+Advice+行为+行为名	
O	I+Advice+行为+行为名	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Explanation+问题+疾病	B+Explanation+问题+疾病	
I+Explanation+问题+疾病	I+Explanation+问题+疾病	
I+Explanation+问题+疾病	I+Explanation+问题+疾病	
I+Explanation+问题+疾病	I+Explanation+问题+疾病	
I+Explanation+问题+疾病	I+Explanation+问题+疾病	


GeneralAdvice+饮食++,GeneralAdvice+运动++	none
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+Advice+运动+时间	
O	I+Advice+运动+时间	
O	I+Advice+运动+时间	
O	I+Advice+运动+时间	
O	I+Advice+运动+时间	
O	O	
O	O	


none	none
B+AskForSure+问题+疾病	O	
I+AskForSure+问题+疾病	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+AskForSure+问题+症状	
O	I+AskForSure+问题+症状	
O	I+AskForSure+问题+症状	
O	I+AskForSure+问题+症状	
O	O	
O	O	
O	O	
O	O	
B+AskForSure+治疗+用药量	O	
I+AskForSure+治疗+持续时长	O	


Accept+++	Accept+++
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
B+Inform+运动+时间	B+Inform+运动+时间	
I+Inform+运动+时间	I+Inform+运动+时间	
I+Inform+运动+时间	I+Inform+运动+时间	
I+Inform+运动+时间	I+Inform+运动+时间	
B+Inform+运动+运动名	B+Inform+运动+运动名	
I+Inform+运动+时间	I+Inform+运动+运动名	


none	none
O	O	
O	O	
O	B+AskForSure+行为+行为名	
I+AskForSure+行为+行为名	I+AskForSure+行为+行为名	
O	I+AskForSure+行为+行为名	
B+AskForSure+行为+行为名	I+AskForSure+行为+行为名	
I+AskForSure+行为+行为名	I+AskForSure+行为+行为名	
I+AskForSure+行为+行为名	I+AskForSure+行为+行为名	
I+AskForSure+行为+行为名	I+AskForSure+行为+行为名	
O	O	


none	none
O	O	
O	O	
O	O	
B+Inform+问题+症状	B+AskForSure+饮食+饮食名	
I+Inform+问题+症状	I+AskForSure+饮食+饮食名	
O	O	
O	O	
O	O	
O	O	
O	O	


	none
O	O	
O	B+Inform+行为+行为名	
O	I+Inform+行为+行为名	
O	O	
O	O	
O	O	
O	B+Inform+运动+强度	
O	I+Inform+运动+强度	


none	none
O	O	
O	O	
O	O	
B+Inform+问题+疾病	B+Inform+问题+症状	
I+Inform+问题+疾病	I+Inform+问题+症状	
I+Inform+问题+疾病	I+Inform+问题+症状	


	GeneralExplanation+问题++,GeneralExplanation+治疗++
O	O	
O	O	
O	B+Advice+治疗+检查项	
O	I+Advice+治疗+检查项	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


Chitchat+++	none
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	B+Inform+问题+疾病	
O	I+Inform+问题+疾病	
O	I+Inform+问题+疾病	
O	O	
O	B+Inform+行为+频率	
O	I+Inform+行为+频率	
O	B+Inform+行为+行为名	
O	I+Inform+行为+行为名	
O	O	
O	O	
O	O	
O	O	
O	B+AskForSure+问题+症状	
O	I+AskForSure+问题+症状	
O	I+AskForSure+问题+症状	
O	I+AskForSure+问题+症状	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	
O	O	


none	none
O	O	
O	O	
O	O	
B+Inform+行为+行为名	B+Inform+行为+行为名	
I+Inform+问题+症状	I+Inform+行为+行为名	
I+Inform+问题+症状	O	
O	O	
O	O	
O	O	
B+Inform+运动+时间	B+Inform+行为+时间	
I+Inform+运动+时间	I+Inform+行为+时间	
I+Inform+运动+时间	I+Inform+行为+时间	
I+Inform+运动+时间	I+Inform+行为+时间	
I+Inform+运动+时间	I+Inform+行为+时间	
I+Inform+运动+时间	O	
I+Inform+运动+时间	O	
I+Inform+运动+持续时长	B+Inform+行为+行为名	
